Provider,accuracy,configAccuracy,deviceid,latitude,local_time,longitude,senseStartTimeMillis,sensorType,speed,userid
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8118397726,22:07:03:950 03 10 2015 -0400 EDT,-72.2655947786,1443924424000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8103150404,22:07:03:990 03 10 2015 -0400 EDT,-72.2637215896,1443924424000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8147432173,22:09:16:684 03 10 2015 -0400 EDT,-72.2691094801,1443924557000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8164108945,22:09:16:721 03 10 2015 -0400 EDT,-72.2711573780,1443924557000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8139282533,22:09:47:516 03 10 2015 -0400 EDT,-72.2681211849,1443924588000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8118168265,22:09:47:555 03 10 2015 -0400 EDT,-72.2655383175,1443924588000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102985003,22:09:47:590 03 10 2015 -0400 EDT,-72.2636809787,1443924588000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089348400,22:10:12:085 03 10 2015 -0400 EDT,-72.2688510156,1443924612000,Location,-1,000000
GPS,8670,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8149857055,22:11:04:545 03 10 2015 -0400 EDT,-72.2711285245,1443924665000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8165440581,22:11:04:583 03 10 2015 -0400 EDT,-72.2717504811,1443924665000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089347648,22:15:12:512 03 10 2015 -0400 EDT,-72.2688499681,1443924913000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088675488,22:16:37:045 03 10 2015 -0400 EDT,-72.2663092417,1443924997000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8081780967,22:16:37:082 03 10 2015 -0400 EDT,-72.2642355532,1443924997000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8076822702,22:16:37:115 03 10 2015 -0400 EDT,-72.2627443458,1443924997000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8144023598,22:19:56:881 03 10 2015 -0400 EDT,-72.2689397325,1443925197000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8163151717,22:19:56:913 03 10 2015 -0400 EDT,-72.2711097103,1443925197000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8166887637,22:19:56:932 03 10 2015 -0400 EDT,-72.2715335228,1443925197000,Location,-1,000000
GPS,5000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8166887637,22:20:06:698 03 10 2015 -0400 EDT,-72.2715335228,1443925285000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089348774,22:15:39:833 03 10 2015 -0400 EDT,-72.2688507335,1443925286000,Location,-1,000000
GPS,5000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8166887637,22:20:06:698 03 10 2015 -0400 EDT,-72.2715335228,1443925286000,Location,-1,000000
GPS,5000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8168741485,22:21:14:270 03 10 2015 -0400 EDT,-72.2717063005,1443925286000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089347487,22:21:14:854 03 10 2015 -0400 EDT,-72.2688503186,1443925286000,Location,-1,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088387652,22:39:20:001 03 10 2015 -0400 EDT,-72.2690547165,1443926454000,Location,0,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089348214,22:39:22:753 03 10 2015 -0400 EDT,-72.2688511183,1443926454000,Location,-1,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088387652,22:39:20:001 03 10 2015 -0400 EDT,-72.2690547165,1443926454000,Location,0,000000
GPS,2192,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8101654345,22:40:42:898 03 10 2015 -0400 EDT,-72.2695229897,1443926454000,Location,-1,000000
GPS,2192,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8112782799,22:40:42:913 03 10 2015 -0400 EDT,-72.2699157898,1443926454000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089349792,22:40:43:103 03 10 2015 -0400 EDT,-72.2688507962,1443926455000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8145276798,22:45:27:645 03 10 2015 -0400 EDT,-72.2700695595,1443926728000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8163503563,22:45:27:685 03 10 2015 -0400 EDT,-72.2714269976,1443926728000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089349771,22:45:50:308 03 10 2015 -0400 EDT,-72.2688515486,1443926750000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8108428626,22:51:15:933 03 10 2015 -0400 EDT,-72.2670809802,1443927076000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8095986535,22:51:15:975 03 10 2015 -0400 EDT,-72.2647905483,1443927076000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8087037098,22:51:15:997 03 10 2015 -0400 EDT,-72.2631434092,1443927076000,Location,-1,000000
GPS,165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089406578,22:51:17:609 03 10 2015 -0400 EDT,-72.2689115762,1443927078000,Location,-1,000000
GPS,8212,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8149909035,22:52:27:684 03 10 2015 -0400 EDT,-72.2710194818,1443927148000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8165021960,22:52:27:727 03 10 2015 -0400 EDT,-72.2717036669,1443927148000,Location,-1,000000
GPS,5031,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8138666285,22:52:42:847 03 10 2015 -0400 EDT,-72.2681055766,1443927163000,Location,-1,000000
GPS,5031,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8117534822,22:52:42:879 03 10 2015 -0400 EDT,-72.2655034814,1443927163000,Location,-1,000000
GPS,5031,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102393183,22:52:42:920 03 10 2015 -0400 EDT,-72.2636389103,1443927163000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089343740,22:46:05:746 03 10 2015 -0400 EDT,-72.2688503260,1443927208000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8148165995,22:53:28:936 03 10 2015 -0400 EDT,-72.2691646647,1443927209000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8164315059,22:53:28:990 03 10 2015 -0400 EDT,-72.2711728213,1443927209000,Location,-1,000000
GPS,200,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8087253249,22:53:33:005 03 10 2015 -0400 EDT,-72.2689387194,1443927213000,Location,0.00023474533318487,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089321067,22:53:38:130 03 10 2015 -0400 EDT,-72.2688535204,1443927218000,Location,-1,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088389747,22:55:49:000 03 10 2015 -0400 EDT,-72.2690890823,1443927349000,Location,0,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088651682,23:08:47:000 03 10 2015 -0400 EDT,-72.2690393776,1443928294000,Location,0,000000
GPS,3946,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8120114362,23:11:23:041 03 10 2015 -0400 EDT,-72.2701593773,1443928294000,Location,-1,000000
GPS,3946,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8139502599,23:11:23:057 03 10 2015 -0400 EDT,-72.2708495544,1443928294000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089348795,23:11:23:200 03 10 2015 -0400 EDT,-72.2688503910,1443928294000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8146758097,23:13:52:741 03 10 2015 -0400 EDT,-72.2706284025,1443928433000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8163919645,23:13:52:780 03 10 2015 -0400 EDT,-72.2715839677,1443928433000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8139254091,23:14:54:065 03 10 2015 -0400 EDT,-72.2680985516,1443928494000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8118148138,23:14:54:105 03 10 2015 -0400 EDT,-72.2655220056,1443928494000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102970852,23:14:54:137 03 10 2015 -0400 EDT,-72.2636692275,1443928494000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8137320650,23:15:19:757 03 10 2015 -0400 EDT,-72.2678492925,1443928520000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8153973115,23:15:19:803 03 10 2015 -0400 EDT,-72.2699034143,1443928520000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8162299069,23:15:19:835 03 10 2015 -0400 EDT,-72.2709304538,1443928520000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089349154,23:16:30:455 03 10 2015 -0400 EDT,-72.2688511045,1443928590000,Location,-1,000000
GPS,6500,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8141395284,23:17:28:748 03 10 2015 -0400 EDT,-72.2708376721,1443928649000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8159758793,23:17:28:775 03 10 2015 -0400 EDT,-72.2715411659,1443928649000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8165213712,23:17:29:499 03 10 2015 -0400 EDT,-72.2717501125,1443928650000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8139877588,23:18:49:604 03 10 2015 -0400 EDT,-72.2682641140,1443928730000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8118597167,23:18:49:639 03 10 2015 -0400 EDT,-72.2656411777,1443928730000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8103294775,23:18:49:700 03 10 2015 -0400 EDT,-72.2637550352,1443928730000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8147553468,23:21:13:103 03 10 2015 -0400 EDT,-72.2691236766,1443928873000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8164142998,23:21:13:143 03 10 2015 -0400 EDT,-72.2711613633,1443928873000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8138372457,23:21:13:314 03 10 2015 -0400 EDT,-72.2680103275,1443928873000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8117513547,23:21:13:346 03 10 2015 -0400 EDT,-72.2654585644,1443928873000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102475498,23:21:14:999 03 10 2015 -0400 EDT,-72.2636187411,1443928875000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089348036,23:21:37:343 03 10 2015 -0400 EDT,-72.2688506248,1443928897000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8086478119,23:22:24:928 03 10 2015 -0400 EDT,-72.2662844856,1443928945000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8080199673,23:22:24:959 03 10 2015 -0400 EDT,-72.2642177322,1443928945000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8075686546,23:22:25:012 03 10 2015 -0400 EDT,-72.2627316092,1443928945000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8143677587,23:23:05:525 03 10 2015 -0400 EDT,-72.2690812998,1443928986000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8163055163,23:23:05:561 03 10 2015 -0400 EDT,-72.2711495143,1443928986000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8166840767,23:23:05:609 03 10 2015 -0400 EDT,-72.2715534786,1443928986000,Location,-1,000000
GPS,5003,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8138145070,23:23:10:768 03 10 2015 -0400 EDT,-72.2680058785,1443928991000,Location,-1,000000
GPS,5003,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8117328267,23:23:10:806 03 10 2015 -0400 EDT,-72.2654525533,1443928991000,Location,-1,000000
GPS,5003,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102365385,23:23:10:840 03 10 2015 -0400 EDT,-72.2636172708,1443928991000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8148493743,23:23:51:651 03 10 2015 -0400 EDT,-72.2692210227,1443929032000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8164407490,23:23:51:685 03 10 2015 -0400 EDT,-72.2711887293,1443929032000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8139747317,23:25:13:604 03 10 2015 -0400 EDT,-72.2681394773,1443929114000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8118503087,23:25:13:644 03 10 2015 -0400 EDT,-72.2655515298,1443929114000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8103226330,23:25:13:682 03 10 2015 -0400 EDT,-72.2636905337,1443929114000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8136962617,23:25:18:968 03 10 2015 -0400 EDT,-72.2678270935,1443929119000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8153793498,23:25:19:011 03 10 2015 -0400 EDT,-72.2698922708,1443929119000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8162208767,23:25:19:030 03 10 2015 -0400 EDT,-72.2709248450,1443929119000,Location,-1,000000
GPS,5054,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8134392822,23:25:39:204 03 10 2015 -0400 EDT,-72.2675158470,1443929139000,Location,-1,000000
GPS,5054,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8114340430,23:25:39:244 03 10 2015 -0400 EDT,-72.2650649193,1443929139000,Location,-1,000000
GPS,5054,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8100009653,23:25:39:283 03 10 2015 -0400 EDT,-72.2633133232,1443929139000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089348329,23:26:37:769 03 10 2015 -0400 EDT,-72.2688510200,1443929198000,Location,-1,000000
GPS,9349,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8151961192,23:27:52:390 03 10 2015 -0400 EDT,-72.2712303582,1443929272000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8166473321,23:27:52:430 03 10 2015 -0400 EDT,-72.2717956782,1443929273000,Location,-1,000000
GPS,5056,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8138414257,23:28:12:792 03 10 2015 -0400 EDT,-72.2681260424,1443929293000,Location,-1,000000
GPS,5056,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8117204613,23:28:12:828 03 10 2015 -0400 EDT,-72.2654997810,1443929293000,Location,-1,000000
GPS,5056,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102049141,23:28:12:871 03 10 2015 -0400 EDT,-72.2636231677,1443929293000,Location,-1,000000
GPS,5056,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102049141,23:28:15:938 03 10 2015 -0400 EDT,-72.2636231677,1443930094000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089347841,23:33:22:580 03 10 2015 -0400 EDT,-72.2688507075,1443930094000,Location,-1,000000
GPS,5056,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102049141,23:28:15:938 03 10 2015 -0400 EDT,-72.2636231677,1443930094000,Location,-1,000000
GPS,3750,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8125977750,23:41:22:703 03 10 2015 -0400 EDT,-72.2665174420,1443930094000,Location,-1,000000
GPS,3750,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8142050391,23:41:23:173 03 10 2015 -0400 EDT,-72.2684758346,1443930094000,Location,-1,000000
GPS,3750,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8152336856,23:41:23:185 03 10 2015 -0400 EDT,-72.2697292027,1443930095000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089349967,23:41:23:321 03 10 2015 -0400 EDT,-72.2688511005,1443930095000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088605581,23:44:06:000 03 10 2015 -0400 EDT,-72.2690678761,1443930246000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089010846,23:59:29:000 03 10 2015 -0400 EDT,-72.2690389585,1443931490000,Location,0,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089348194,00:00:22:632 04 10 2015 -0400 EDT,-72.2688510965,1443931491000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089010846,23:59:29:000 03 10 2015 -0400 EDT,-72.2690389585,1443931491000,Location,0,000000
GPS,5000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8138548006,00:04:40:274 04 10 2015 -0400 EDT,-72.2708103834,1443931492000,Location,-1,000000
GPS,5000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8154585893,00:04:40:288 04 10 2015 -0400 EDT,-72.2713838904,1443931492000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089350006,00:04:40:431 04 10 2015 -0400 EDT,-72.2688519813,1443931492000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8087883480,00:06:00:000 04 10 2015 -0400 EDT,-72.2690461670,1443931560000,Location,0,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088334427,00:22:45:000 04 10 2015 -0400 EDT,-72.2690478434,1443933341000,Location,0,000000
GPS,876,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088047251,00:35:30:090 04 10 2015 -0400 EDT,-72.2689278188,1443933341000,Location,-1,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089347446,00:32:18:375 04 10 2015 -0400 EDT,-72.2688502739,1443933342000,Location,-1,000000
GPS,165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089352548,00:35:30:555 04 10 2015 -0400 EDT,-72.2689141275,1443933342000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089347713,00:35:37:395 04 10 2015 -0400 EDT,-72.2688512641,1443933342000,Location,-1,000000
GPS,8385,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8148337150,00:38:00:944 04 10 2015 -0400 EDT,-72.2707547990,1443933481000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8164778475,00:38:00:988 04 10 2015 -0400 EDT,-72.2716418848,1443933481000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8138601476,00:38:01:175 04 10 2015 -0400 EDT,-72.2681823416,1443933481000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8117678378,00:38:01:208 04 10 2015 -0400 EDT,-72.2655821221,1443933482000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8102600035,00:38:02:980 04 10 2015 -0400 EDT,-72.2637001051,1443933483000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8077317488,00:38:50:400 04 10 2015 -0400 EDT,-72.2604924581,1443933530000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8070717458,00:38:50:440 04 10 2015 -0400 EDT,-72.2597094247,1443933531000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8141633769,00:39:12:618 04 10 2015 -0400 EDT,-72.2684070446,1443933553000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8156128774,00:39:12:661 04 10 2015 -0400 EDT,-72.2701822210,1443933553000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8163376277,00:39:12:697 04 10 2015 -0400 EDT,-72.2710698092,1443933553000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089347969,00:40:37:823 04 10 2015 -0400 EDT,-72.2688495815,1443933638000,Location,-1,000000
GPS,8165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8148457751,00:41:36:142 04 10 2015 -0400 EDT,-72.2711099091,1443933696000,Location,-1,000000
