Provider,accuracy,configAccuracy,deviceid,latitude,local_time,longitude,senseStartTimeMillis,sensorType,speed,userid
GPS,1969,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071687113,13:29:05:341 05 10 2015 -0400 EDT,-72.2532348475,1444066157000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8069196594,13:28:04:519 05 10 2015 -0400 EDT,-72.2529194328,1444066157000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068977769,13:29:05:742 05 10 2015 -0400 EDT,-72.2529719740,1444066157000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068455905,13:30:42:000 05 10 2015 -0400 EDT,-72.2530936450,1444066242000,Location,0,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067125328,13:55:35:667 05 10 2015 -0400 EDT,-72.2563824827,1444067746000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068837834,13:46:51:467 05 10 2015 -0400 EDT,-72.2530701726,1444067746000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065620804,13:55:35:722 05 10 2015 -0400 EDT,-72.2576549253,1444067746000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064869082,13:55:35:737 05 10 2015 -0400 EDT,-72.2582906886,1444067746000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8069493959,13:55:04:126 05 10 2015 -0400 EDT,-72.2528204396,1444067746000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068794977,13:55:36:347 05 10 2015 -0400 EDT,-72.2529895209,1444067746000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068606779,13:57:11:000 05 10 2015 -0400 EDT,-72.2531456128,1444067831000,Location,0,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068415672,14:08:50:823 05 10 2015 -0400 EDT,-72.2530906276,1444068542000,Location,0,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068597642,14:16:16:967 05 10 2015 -0400 EDT,-72.2530912639,1444068989000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066329431,14:16:17:112 05 10 2015 -0400 EDT,-72.2560457648,1444068989000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065223431,14:16:17:137 05 10 2015 -0400 EDT,-72.2574860783,1444068989000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8069021726,14:16:17:297 05 10 2015 -0400 EDT,-72.2528642434,1444068989000,Location,-1,000000
GPS,344,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8063707569,14:19:23:553 05 10 2015 -0400 EDT,-72.2530466705,1444069164000,Location,-1,000000
GPS,361,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8059445887,14:19:28:187 05 10 2015 -0400 EDT,-72.2528131910,1444069168000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065551798,14:19:33:461 05 10 2015 -0400 EDT,-72.2531127000,1444069173000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065773873,14:31:35:492 05 10 2015 -0400 EDT,-72.2531085309,1444070076000,Location,-1,000000
GPS,2000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8039401022,14:34:24:091 05 10 2015 -0400 EDT,-72.2516380303,1444070076000,Location,-1,000000
GPS,2000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8034974559,14:34:24:112 05 10 2015 -0400 EDT,-72.2513912197,1444070077000,Location,-1,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066075672,14:34:06:436 05 10 2015 -0400 EDT,-72.2531128009,1444070077000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064924325,14:34:24:636 05 10 2015 -0400 EDT,-72.2531315329,1444070077000,Location,-1,000000
GPS,2000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8032500547,14:38:08:192 05 10 2015 -0400 EDT,-72.2512572710,1444070288000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065767377,14:39:25:092 05 10 2015 -0400 EDT,-72.2530849437,1444070365000,Location,-1,000000
GPS,3204,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8031780683,14:42:44:675 05 10 2015 -0400 EDT,-72.2512123231,1444070565000,Location,-1,000000
GPS,2000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8030893598,14:42:44:713 05 10 2015 -0400 EDT,-72.2511634459,1444070565000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066536207,14:44:25:541 05 10 2015 -0400 EDT,-72.2530508707,1444070666000,Location,-1,000000
GPS,3500,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8030824363,14:48:07:231 05 10 2015 -0400 EDT,-72.2511590444,1444070887000,Location,-1,000000
GPS,2000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8030616100,14:48:07:267 05 10 2015 -0400 EDT,-72.2511480117,1444070888000,Location,-1,000000
GPS,2000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8034385134,14:48:57:883 05 10 2015 -0400 EDT,-72.2520335731,1444070938000,Location,-1,000000
GPS,2000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8031894658,14:49:18:352 05 10 2015 -0400 EDT,-72.2514564993,1444070958000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066862799,14:49:25:973 05 10 2015 -0400 EDT,-72.2529900681,1444070966000,Location,-1,000000
GPS,7922,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8048302704,14:58:43:828 05 10 2015 -0400 EDT,-72.2550550132,1444071534000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065817851,14:58:27:308 05 10 2015 -0400 EDT,-72.2531035600,1444071535000,Location,-1,000000
GPS,7922,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8056136646,14:58:43:924 05 10 2015 -0400 EDT,-72.2569727289,1444071536000,Location,-1,000000
GPS,7922,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8060088221,14:58:43:936 05 10 2015 -0400 EDT,-72.2579400579,1444071536000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067673570,14:58:44:073 05 10 2015 -0400 EDT,-72.2532734752,1444071536000,Location,-1,000000
GPS,30,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066433771,15:16:49:000 05 10 2015 -0400 EDT,-72.2531793081,1444072788000,Location,0,000000
GPS,23,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065368745,15:18:37:471 05 10 2015 -0400 EDT,-72.2531723688,1444072788000,Location,-1,000000
GPS,30,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066433771,15:16:49:000 05 10 2015 -0400 EDT,-72.2531793081,1444072788000,Location,0,000000
GPS,3487,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066063903,15:19:35:247 05 10 2015 -0400 EDT,-72.2540969887,1444072788000,Location,-1,000000
GPS,3487,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065753095,15:19:35:270 05 10 2015 -0400 EDT,-72.2548681363,1444072789000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066569149,15:19:35:435 05 10 2015 -0400 EDT,-72.2532063114,1444072789000,Location,-1,000000
GPS,8183,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064716456,15:20:51:758 05 10 2015 -0400 EDT,-72.2575288137,1444072852000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064410156,15:20:51:788 05 10 2015 -0400 EDT,-72.2582434391,1444072853000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066105698,15:24:35:893 05 10 2015 -0400 EDT,-72.2531848962,1444073076000,Location,-1,000000
GPS,9500,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064529901,15:25:52:718 05 10 2015 -0400 EDT,-72.2577353087,1444073153000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066476833,15:29:36:346 05 10 2015 -0400 EDT,-72.2531464012,1444073376000,Location,-1,000000
GPS,9500,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064606893,15:30:52:770 05 10 2015 -0400 EDT,-72.2577273229,1444073453000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066488204,15:34:36:825 05 10 2015 -0400 EDT,-72.2532128398,1444073677000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065101049,15:35:52:822 05 10 2015 -0400 EDT,-72.2565558787,1444073753000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064207340,15:43:03:251 05 10 2015 -0400 EDT,-72.2587097124,1444074194000,Location,-1,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065826406,15:42:55:475 05 10 2015 -0400 EDT,-72.2532482275,1444074194000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066153298,15:43:03:506 05 10 2015 -0400 EDT,-72.2532472113,1444074194000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064132932,15:48:03:393 05 10 2015 -0400 EDT,-72.2588831520,1444074483000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067101533,15:48:03:953 05 10 2015 -0400 EDT,-72.2531843754,1444074484000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064140193,15:52:54:677 05 10 2015 -0400 EDT,-72.2588825935,1444074775000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067148160,15:53:04:424 05 10 2015 -0400 EDT,-72.2531596469,1444074784000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067148160,15:53:09:741 05 10 2015 -0400 EDT,-72.2531596469,1444074801000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066713307,16:03:45:000 05 10 2015 -0400 EDT,-72.2531734408,1444075425000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066693191,16:10:09:000 05 10 2015 -0400 EDT,-72.2531771288,1444076320000,Location,0,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065335955,16:18:25:429 05 10 2015 -0400 EDT,-72.2530858655,1444076320000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066693191,16:10:09:000 05 10 2015 -0400 EDT,-72.2531771288,1444076320000,Location,0,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065243959,16:18:27:175 05 10 2015 -0400 EDT,-72.2564119090,1444076320000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064680643,16:18:27:234 05 10 2015 -0400 EDT,-72.2576692665,1444076320000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067919243,16:18:27:439 05 10 2015 -0400 EDT,-72.2531446961,1444076320000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068086263,16:18:42:000 05 10 2015 -0400 EDT,-72.2530959920,1444076322000,Location,0,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067360390,16:36:33:000 05 10 2015 -0400 EDT,-72.2532865126,1444077522000,Location,0,000000
GPS,28,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066123883,16:38:03:385 05 10 2015 -0400 EDT,-72.2532009444,1444077522000,Location,-1,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067360390,16:36:33:000 05 10 2015 -0400 EDT,-72.2532865126,1444077523000,Location,0,000000
GPS,2352,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067102225,16:38:29:107 05 10 2015 -0400 EDT,-72.2537354921,1444077523000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066530722,16:38:29:274 05 10 2015 -0400 EDT,-72.2531332353,1444077523000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064154284,16:42:59:212 05 10 2015 -0400 EDT,-72.2588379277,1444077779000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066248099,16:43:29:735 05 10 2015 -0400 EDT,-72.2531813771,1444077810000,Location,-1,000000
GPS,8790,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064177757,16:47:59:264 05 10 2015 -0400 EDT,-72.2587637328,1444078079000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067293085,16:48:30:211 05 10 2015 -0400 EDT,-72.2531722362,1444078110000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064139232,16:52:59:321 05 10 2015 -0400 EDT,-72.2588868893,1444078379000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066223353,16:53:30:654 05 10 2015 -0400 EDT,-72.2531725244,1444078411000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064155608,17:04:54:575 05 10 2015 -0400 EDT,-72.2588220861,1444079107000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065901060,17:04:16:525 05 10 2015 -0400 EDT,-72.2530729204,1444079107000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066133511,17:04:54:987 05 10 2015 -0400 EDT,-72.2530937929,1444079107000,Location,-1,000000
GPS,50,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066730071,17:06:22:192 05 10 2015 -0400 EDT,-72.2531427630,1444079193000,Location,0,000000
GPS,8274,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064127291,17:11:22:335 05 10 2015 -0400 EDT,-72.2589045657,1444079482000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067072831,17:11:22:897 05 10 2015 -0400 EDT,-72.2530780687,1444079483000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064162444,17:16:22:387 05 10 2015 -0400 EDT,-72.2588373181,1444079782000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067179587,17:16:23:373 05 10 2015 -0400 EDT,-72.2531646329,1444079783000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064210757,17:21:22:440 05 10 2015 -0400 EDT,-72.2587507911,1444080082000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067584909,17:21:23:822 05 10 2015 -0400 EDT,-72.2531860263,1444080084000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065806665,17:22:23:678 05 10 2015 -0400 EDT,-72.2561298871,1444080144000,Location,-1,000000
GPS,6000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064471292,17:42:22:767 05 10 2015 -0400 EDT,-72.2583405795,1444081355000,Location,-1,000000
GPS,23,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066524682,17:41:09:334 05 10 2015 -0400 EDT,-72.2531924683,1444081355000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067182484,17:42:23:032 05 10 2015 -0400 EDT,-72.2531594490,1444081355000,Location,-1,000000
GPS,8183,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064140734,17:47:22:903 05 10 2015 -0400 EDT,-72.2588825470,1444081643000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066905698,17:47:23:481 05 10 2015 -0400 EDT,-72.2531973883,1444081644000,Location,-1,000000
GPS,8191,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064287568,17:51:56:895 05 10 2015 -0400 EDT,-72.2585768151,1444081917000,Location,-1,000000
GPS,8191,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064287568,17:52:12:466 05 10 2015 -0400 EDT,-72.2585768151,1444081944000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066905674,17:52:12:508 05 10 2015 -0400 EDT,-72.2531974376,1444081944000,Location,-1,000000
GPS,8191,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064287568,17:52:12:466 05 10 2015 -0400 EDT,-72.2585768151,1444081944000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064200486,17:52:12:568 05 10 2015 -0400 EDT,-72.2587557409,1444081944000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8065306660,17:52:12:726 05 10 2015 -0400 EDT,-72.2534747692,1444081944000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064408006,17:57:12:640 05 10 2015 -0400 EDT,-72.2575943504,1444082233000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066205736,17:57:13:182 05 10 2015 -0400 EDT,-72.2532417385,1444082233000,Location,-1,000000
GPS,8190,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064244753,18:02:12:683 05 10 2015 -0400 EDT,-72.2585798064,1444082533000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8067166511,18:02:13:652 05 10 2015 -0400 EDT,-72.2530670005,1444082534000,Location,-1,000000
GPS,8199,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064480350,18:05:11:099 05 10 2015 -0400 EDT,-72.2582289748,1444082711000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8070758492,18:05:11:488 05 10 2015 -0400 EDT,-72.2540065763,1444082712000,Location,-1,000000
GPS,80,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8070703456,18:05:26:485 05 10 2015 -0400 EDT,-72.2540562144,1444082738000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8075201661,18:05:29:000 05 10 2015 -0400 EDT,-72.2539946996,1444082738000,Location,0.87000000476837,000000
GPS,5,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8076264905,18:06:09:000 05 10 2015 -0400 EDT,-72.2545827740,1444082769000,Location,1.5299999713898,000000
GPS,5,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8076264905,18:06:09:219 05 10 2015 -0400 EDT,-72.2545827740,1444082769000,Location,1.5299999713898,000000
GPS,5,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8076264905,18:06:09:225 05 10 2015 -0400 EDT,-72.2545827740,1444082769000,Location,1.5299999713898,000000
GPS,5,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8083796464,18:07:21:000 05 10 2015 -0400 EDT,-72.2552444414,1444082841000,Location,1.7200000286102,000000
GPS,5,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8090771465,18:08:26:000 05 10 2015 -0400 EDT,-72.2560212762,1444082906000,Location,1.539999961853,000000
GPS,30,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8095689966,18:09:46:000 05 10 2015 -0400 EDT,-72.2570758872,1444082986000,Location,0.83999997377396,000000
GPS,30,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8095689966,18:09:46:222 05 10 2015 -0400 EDT,-72.2570758872,1444082986000,Location,0.83999997377396,000000
GPS,30,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8095689966,18:09:46:228 05 10 2015 -0400 EDT,-72.2570758872,1444082987000,Location,0.83999997377396,000000
Network,10,kCLLocationAccuracyBest,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8098252314,18:09:49:090 05 10 2015 -0400 EDT,-72.2570731212,1444082989000,Location,1.2999999523163,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8104270466,18:10:49:132 05 10 2015 -0400 EDT,-72.2581242086,1444083049000,Location,-1,000000
GPS,8179,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8083457566,18:12:41:717 05 10 2015 -0400 EDT,-72.2589439256,1444083162000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8108355354,18:12:42:199 05 10 2015 -0400 EDT,-72.2591462263,1444083162000,Location,-1,000000
GPS,8189,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8085253205,18:13:48:987 05 10 2015 -0400 EDT,-72.2590314231,1444083229000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8074437433,18:13:49:029 05 10 2015 -0400 EDT,-72.2589776755,1444083229000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8069277225,18:13:49:071 05 10 2015 -0400 EDT,-72.2589520325,1444083229000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8111826315,18:17:42:655 05 10 2015 -0400 EDT,-72.2595361971,1444083463000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8111745902,18:35:17:089 05 10 2015 -0400 EDT,-72.2597228506,1444084592000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8111745902,18:36:20:783 05 10 2015 -0400 EDT,-72.2597228506,1444084592000,Location,-1,000000
